word,part_of_speech,english_word,sense
tuli,noun,fire,instance of this chemical reaction
tulipalo,noun,fire,damaging occurrence of fire
palo,noun,fire,damaging occurrence of fire
tuli,noun,fire,alchemy: one of the basic elements
liesi,noun,fire,heater or stove used in place of real fire
hella,noun,fire,heater or stove used in place of real fire
lämmitin,noun,fire,heater or stove used in place of real fire
lämmityslaite,noun,fire,heater or stove used in place of real fire
tuli,noun,fire,elements to start a fire
tulitus,noun,fire,in-flight bullets
tuli,noun,fire,in-flight bullets
palo,noun,fire,strength of passion
palo,noun,fire,"liveliness, enthusiasm"
intohimo,noun,fire,"liveliness, enthusiasm"
tuli,noun,fire,brilliancy; lustre
tulitusnappi,noun,fire,button on a joypad or similar
ensinnäkin,adv,first,before anything else
ensiksi,adv,first,before anything else
ensin,adv,first,before anything else
kala,noun,fish,vertebrate animal
kala,noun,fish,collective plural of fish
kala,noun,fish,archaic: any vertebrate that lives in water and cannot live outside it
kala,noun,fish,flesh of fish as food
kalastus,noun,fish,period of time spent fishing
kala,noun,fish,period of time spent fishing
haku,noun,fish,instance of seeking something
etsintä,noun,fish,instance of seeking something
hyppää järveen,noun,fish,card game
pako,noun,flight,act of fleeing
lentäminen,noun,flight,act of flying
lento,noun,flight,act of flying
lento,noun,flight,instance of flying
parvi,noun,flight,group of doves or swallows
lento,noun,flight,journey made by an aircraft
portaat,noun,flight,set of stairs
raput,noun,flight,set of stairs
portaikko,noun,flight,set of stairs
kerros,noun,flight,floor of building
sulka,noun,flight,feather on an arrow
paperilennokki,noun,flight,paper plane
lento,noun,flight,cricket: movement of a spinning ball through the air
lentorata,noun,flight,ballistic trajectory
vakain,noun,flight,aerodynamic surface
lentue,noun,flight,air force unit
lattia,noun,floor,bottom part of a room
permanto,noun,floor,bottom part of a room
maanpinta,noun,floor,"surface of the Earth, as opposed to the sky or water or underground"
tanner,noun,floor,"surface of the Earth, as opposed to the sky or water or underground"
kamara,noun,floor,"surface of the Earth, as opposed to the sky or water or underground"
pohja,noun,floor,lower inside surface of a hollow space
välipohja,noun,floor,horizontal structure dividing a building
kansi,noun,floor,supporting surface of a structure
sali,noun,floor,part of the house assigned to the members of a legislative assembly
puheenvuoro,noun,floor,right to speak
sana,noun,floor,right to speak
pohja,noun,floor,nautical: near-horizontal part of the bottom of a vessel
alapohja,noun,floor,"mining: horizontal, flat ore body; rock underlying a stratified or nearly horizontal deposit"
lattia,noun,floor,"mining: bottom of a pit, pothole or mine"
kokonaislukuosa,noun,floor,mathematics: the largest integer less than or equal to a given number
alas pyöristetty luku,noun,floor,mathematics: the largest integer less than or equal to a given number
permanto,noun,floor,gymnastics event
permanto,noun,floor,gymnastics: floor-like carpeted surface
lattia,noun,floor,finance: lower limit on the interest rate payable on an otherwise variable-rate loan
korkolattia,noun,floor,finance: lower limit on the interest rate payable on an otherwise variable-rate loan
lattia,noun,floor,area in which business is conducted at a convention or exhibition
kukka,noun,flower,reproductive structure in angiosperms
kukka,noun,flower,"plant that bears flowers, especially a plant that is small and lacks wood"
lyödä kaaripallo,verb,fly,to hit a flyball
lentää,verb,fly,to travel through air
paeta,verb,fly,to flee
lentää,verb,fly,to cause to travel through the air
ohjata,verb,fly,to cause to travel through the air
lennättää,verb,fly,to cause to travel through the air
lentää,verb,fly,"to travel very fast, to hasten"
kiitää,verb,fly,"to travel very fast, to hasten"
rientää,verb,fly,"to travel very fast, to hasten"
lentää,verb,fly,to move suddenly with violence
ottaa tuulta,verb,fly,to be accepted
tulla hyväksytyksi,verb,fly,to be accepted
lähteä lentoon,verb,fly,to be accepted
liputtaa,verb,fly,to display a flag from a flagpole
seurata,verb,follow,to go or come after in physical space
seurata,verb,follow,to go or come after in a sequence
noudattaa,verb,follow,to carry out in accordance to
noudattaa,verb,follow,to live one’s life according to
pysyä mukana,verb,follow,to understand
pysyä kärryillä,verb,follow,to understand
seurata,verb,follow,to keep track of
tarkkailla,verb,follow,to keep track of
seurata,verb,follow,to subscribe to see content from an account on a social media platform
seurata,verb,follow,to be a logical consequence of
ruoka,noun,food,any substance consumed by living organisms to sustain life
ravinto,noun,food,any substance consumed by living organisms to sustain life
murkina,noun,food,any substance consumed by living organisms to sustain life
safka,noun,food,any substance consumed by living organisms to sustain life
pöperö,noun,food,any substance consumed by living organisms to sustain life
mättö,noun,food,any substance consumed by living organisms to sustain life
muona,noun,food,any substance consumed by living organisms to sustain life
sapuska,noun,food,any substance consumed by living organisms to sustain life
ape,noun,food,any substance consumed by living organisms to sustain life
ateria,noun,food,any substance consumed by living organisms to sustain life
sörsseli,noun,food,any substance consumed by living organisms to sustain life
setit,noun,food,any substance consumed by living organisms to sustain life
purtava,noun,food,any substance consumed by living organisms to sustain life
muru,noun,food,any substance consumed by living organisms to sustain life
syötävä,noun,food,any substance consumed by living organisms to sustain life
syöminen,noun,food,any substance consumed by living organisms to sustain life
naposteltava,noun,food,any substance consumed by living organisms to sustain life
suuhun pantava,noun,food,any substance consumed by living organisms to sustain life
ravinto,noun,food,anything intended to supply energy or nourishment of other forms
elintarvike,noun,food,foodstuff
jalka,noun,foot,part of human body
jalkaterä,noun,foot,part of human body
jalka,noun,foot,part of animal’s body
käpälä,noun,foot,part of animal’s body
tassu,noun,foot,part of animal’s body
koipi,noun,foot,part of animal’s body
juuri,noun,foot,bottom of anything
tyvi,noun,foot,bottom of anything
alaosa,noun,foot,bottom of anything
jalka,noun,foot,bottom of anything
jalusta,noun,foot,bottom of anything
jalka,noun,foot,projection on equipment
jalka,noun,foot,unit of measure
alaliikki,noun,foot,bottom edge of a sail
jalkapallo,noun,football,association football
futis,noun,football,association football
australialainen jalkapallo,noun,football,"game in Northern Territory, South Australia, Tasmania, Victoria, Western Australia"
rugby league,noun,football,"game in New South Wales, Queensland"
jalkapallo,noun,football,ball
jalkapallo,noun,football,practise of any of these games
unohtaa,verb,forget,to lose remembrance of
unohtaa,verb,forget,to unintentionally not do
unohtaa,verb,forget,to leave behind
unohtaa,verb,forget,to cease remembering
muotoilla,verb,form,to give shape
muodostaa,verb,form,to give shape
muovata,verb,form,to give shape
muodostua,verb,form,(intransitive) to take shape
muodostaa,verb,form,(linguistics) to create a word
muodostaa,verb,form,"to constitute, to compose"
vapaa,adj,free,not imprisoned
vapaa,adj,free,unconstrained
rajoittamaton,adj,free,unconstrained
vapaa,adj,free,mathematics: unconstrained
auki,adj,free,unobstructed
aukinainen,adj,free,unobstructed
avoin,adj,free,unobstructed
esteetön,adj,free,unobstructed
selvä,adj,free,unobstructed
vapaa,adj,free,not in use
vapaa,adj,free,without obligations
avoin,adj,free,software: with very few limitations on distribution or improvement
vapaa,adj,free,software: with very few limitations on distribution or improvement
-ton,adj,free,without
ilman (jotakin),adj,free,without
-vapaa,adj,free,without
riippumaton,adj,free,programming: not bound
irtonainen,adj,free,mycology: not attached to the stipe
ystävä,noun,friend,person whose company one enjoys
kaveri,noun,friend,person whose company one enjoys
frendi,noun,friend,person whose company one enjoys
ystävätär,noun,friend,person whose company one enjoys
ystäväinen,noun,friend,person whose company one enjoys
poikaystävä,noun,friend,boyfriend or girlfriend
tyttöystävä,noun,friend,boyfriend or girlfriend
ystävä,noun,friend,boyfriend or girlfriend
ystävä,noun,friend,person with whom you are acquainted
tuttava,noun,friend,person with whom you are acquainted
kaveri,noun,friend,person with whom you are acquainted
ystävä,noun,friend,person who provides assistance
tukija,noun,friend,person who backs something
ystävä,noun,friend,object or idea that can be used for good
kaveri,noun,friend,(sarcastic) form of address used to warn someone
ystävällinen,adj,friendly,"approachable, warm"
ystävällinen,adj,friendly,characteristic of friendliness
ystävällinen,adj,friendly,having an easy relationship
ystävällismielinen,adj,friendly,without hostility
oma,adj,friendly,pertaining to friendlies in the conflict sense
etummainen,adj,front,located at or near the front
etu-,adj,front,phonetics: pronounced toward the front of the mouth
etinen,adj,front,phonetics: pronounced toward the front of the mouth
hedelmä,noun,fruit,part of plant
hedelmä,noun,fruit,food
hedelmä,noun,fruit,figuratively: positive end result or reward of labour or effort
hedelmä,noun,fruit,figuratively: child of a marriage
hintti,noun,fruit,offensive slang: homosexual or effeminate man
hinttari,noun,fruit,offensive slang: homosexual or effeminate man
täysi,adj,full,containing the maximum possible amount
täydellinen,adj,full,complete
koko,adj,full,"total, entire"
kokonainen,adj,full,"total, entire"
täynnä,adj,full,"satisfied, in relation to eating"
kylläinen,adj,full,"satisfied, in relation to eating"
väljä,adj,full,"of a garment: ample, wide"
täyteläinen,adj,full,having depth and body
muhkea,adj,full,having depth and body
hauskuus,noun,fun,enjoyment or amusement
hauskanpito,noun,fun,"playful, often noisy, activity"
hassu,adj,funny,amusing; comical
hauska,adj,funny,amusing; comical
hupaisa,adj,funny,amusing; comical
huvittava,adj,funny,amusing; comical
koominen,adj,funny,amusing; comical
kummallinen,adj,funny,strange; unusual
outo,adj,funny,strange; unusual
hassu,adj,funny,strange; unusual
tulevaisuus,noun,future,the time ahead
tulevaisuus,noun,future,something that will happen in moments yet to come
tulevaisuus,noun,future,goodness in what is yet to come
futuuri,noun,future,finance: agreement to sell
leikki,noun,game,"playful activity that may be unstructured, amusement, pastime"
peli,noun,game,"activity described by a set of rules, especially for the purpose of entertainment"
peli,noun,game,particular instance of playing a game; match
ottelu,noun,game,particular instance of playing a game; match
peli,noun,game,"that which is gained, such as the stake in a game"
kortti,noun,game,card games: point awarded to the player whose cards add up to the largest sum
peli,noun,game,"equipment that enables such activity, particularly as packaged under a title"
peli,noun,game,"one's manner, style, or performance in playing a game"
peli,noun,game,amorous dalliance
peli,noun,game,video game — see also video game
videopeli,noun,game,video game — see also video game
ala,noun,game,field of an industry or profession
peli,noun,game,something that resembles a game with rules
sotaharjoitus,noun,game,exercise simulating warfare
riista,noun,game,wild animals hunted for food
taito,noun,game,ability to successfully seduce someone
kyky,noun,game,ability to successfully seduce someone
taito,noun,game,mastery; the ability to excel at something
peli,noun,game,"questionable, unethical, or illegal practice"
